date,發行量加權股價報酬指數,sharpe,sharpe_MA_20,sharpe_MA_60,sharpe_MA_100
2015-05-04,14991.62,1.1375741195100395,1.087753529901739,1.2292752348073053,1.166594877641232
2015-05-05,14953.69,1.1264972523831718,1.085435815934958,1.2280923763703595,1.1635090285736573
2015-05-06,14950.75,1.3097952502284231,1.0925019276493726,1.229755267873397,1.1639515100260276
2015-05-07,14777.02,1.1659715838770315,1.0955145829520665,1.2308103795883223,1.1622924102627354
2015-05-08,14758.59,1.0948733036175458,1.0988357195191312,1.2312037298944865,1.1599546860744996
2015-05-11,14715.52,1.1524725839894319,1.1039535738533854,1.232223406509265,1.1591040811939954
2015-05-12,14741.41,1.0948794833067719,1.1055714747743535,1.2288218830633508,1.1583628435176165
2015-05-13,14807.48,1.1305415109411436,1.1092551898252179,1.2209736656721175,1.1586835144730367
2015-05-14,14635.25,0.9814587293307042,1.109859804397075,1.2114937914773314,1.1583100842656295
2015-05-15,14587.52,0.97148490800812,1.1053853133013969,1.204089577234263,1.158315799440618
2015-05-18,14628.05,0.9589343710646923,1.1064770563532824,1.1971302659140264,1.1575661670613264
2015-05-19,14796.58,1.0960905117525919,1.1161373159623054,1.193593336523065,1.1585419988635592
2015-05-20,14748.68,1.1508606896853513,1.1273959588877611,1.191275106973637,1.1612586740809943
2015-05-21,14586.12,1.0399263945952737,1.1269657506742035,1.1857751981477127,1.1641950373267462
2015-05-22,14677.84,1.0382690876896974,1.1216168794481456,1.1805262004702681,1.1664913209888328
2015-05-25,14687.55,1.0385308575594514,1.1117618511324447,1.1738959774305242,1.16677764323968
2015-05-26,14724.46,1.0525937718929037,1.1010394855166241,1.1670812847103706,1.1664459429103295
2015-05-27,14761.36,1.0630563746359167,1.092646603816165,1.1620748094852913,1.1654712124179
2015-05-28,14790.76,1.092268376767816,1.0897095990001833,1.1569261376250857,1.1643607751686502
2015-05-29,14772.83,1.1066493972717781,1.0901364279053927,1.1532457228634199,1.1636312822906978
2015-06-01,14658.67,0.9365359934013948,1.0800845215999606,1.145729858275021,1.1612816612892447
2015-06-02,14641.27,0.8890653645056401,1.068212927206084,1.1381148794256968,1.1584255428768022
2015-06-03,14553.47,0.808648404539875,1.0431555849216565,1.1288219688421608,1.1546236634833171
2015-06-04,14236.88,0.5895989247346687,1.0143369519645384,1.1179100047458292,1.1487449347272687
2015-06-05,14223.93,0.5199388348813726,0.9855902285277297,1.105587572130705,1.1419785948440226
2015-06-08,14267.25,0.5579074694302244,0.9558619727997695,1.0932490247974704,1.1361208959418108
2015-06-09,13999.29,0.42262719180817254,0.9222493582248396,1.0788637466807838,1.1318740944082537
2015-06-10,14161.7,0.4747215240506452,0.8894583588803145,1.0669618968828067,1.1287314742077625
2015-06-11,14167.97,0.4816161016920056,0.8644662274983796,1.0562699223290106,1.124082903145903
2015-06-12,14167.12,0.4619713451546004,0.8389905493557036,1.04395916332255,1.1194667777197482
2015-06-15,14103.6,0.429598537062899,0.812523757655614,1.0300503249260826,1.1141892103920188
2015-06-16,14032.87,0.36097061300017863,0.7757677627179932,1.0134490621299976,1.1072222364475428
2015-06-17,13998.95,0.28580865282162027,0.7325151608748067,0.9964462092003168,1.1001419957735923
2015-06-18,14042.92,0.3054217780737143,0.6957899300487288,0.9785542136434373,1.0938528389238704
2015-06-22,14232.05,0.4392949722350125,0.6658412242759945,0.9635273776752766,1.0887271297027676
2015-06-23,14309.65,0.4920709068699599,0.6385182267415199,0.9509544970744134,1.083938584127702
2015-06-24,14319.17,0.49168390570847587,0.6104727334322986,0.9384028829615193,1.0787981349698819
2015-06-25,14440.35,0.5267558342087242,0.583657706410939,0.926672964432867,1.0731878135446946
2015-06-26,14428.68,0.4836612748448674,0.5532273513147914,0.913580552991177,1.0672323306787042
2015-06-29,14144.9,0.2821164783089681,0.512000705366651,0.8966318772110171,1.0584501944704579
2015-06-30,14307.35,0.41348915695412003,0.4858483635442873,0.8845621383486624,1.0507517179132329
2015-07-01,14401.91,0.5029975168737528,0.4665449711626929,0.8733979047679116,1.0438070054959712
2015-07-02,14416.53,0.4895888184067645,0.4505919918560374,0.8620831681423555,1.036602676079577
2015-07-03,14391.89,0.47898512230525203,0.4450613017345665,0.8516376122170572,1.0303658784928142
2015-07-06,14239.1,0.317967868030043,0.43496275339199997,0.8397962338129535,1.0228328343206379
2015-07-07,14237.53,0.3234487357863029,0.42323981670980404,0.8276851211209862,1.0151544018074734
2015-07-08,13817.85,0.00384142070161849,0.4023005281544763,0.8100404537178897,1.0022031071138735
2015-07-09,13743.06,-0.09047056254962063,0.37404092382446297,0.7909181575099986,0.9852840559442257
2015-07-13,13936.67,-0.014829355777945632,0.3492186509509654,0.77451489428214,0.969633250576268
2015-07-14,13962.85,-0.043757424800700745,0.32393221245320036,0.7561026917034336,0.9550382987023386
2015-07-15,14016.79,-0.011284847309652702,0.30188804323457274,0.740296285747823,0.9411605197264531
2015-07-16,14033.93,-0.01266918810869545,0.28320605317912906,0.7250370439531425,0.9279507650932634
2015-07-17,14041.88,-0.01917384765810513,0.26795692815514277,0.7092893493059036,0.914859481990172
2015-07-20,13937.12,-0.05403961186771588,0.2499838586580713,0.690913179793668,0.9006198766299878
2015-07-21,13991.22,-0.09179724923733497,0.22342924758445393,0.6702957837695313,0.8861698146542506
2015-07-22,13862.71,-0.10877143284954957,0.19338713059847842,0.6478890694908144,0.8707186579263143
2015-07-23,13685.18,-0.25655839057766067,0.15597501578417158,0.6224957449110314,0.8535383206695164
2015-07-24,13658.28,-0.31491430527999026,0.11389150880973589,0.5967319396789466,0.8367547287353099
2015-07-27,13330.86,-0.43857600719220907,0.06777964470788204,0.570238865007619,0.8183570817795862
2015-07-28,13378.88,-0.36335929947273543,0.03550585581879688,0.5458809963636135,0.8014487459551414
2015-07-29,13362.86,-0.36824690564989193,-0.0035809473114037176,0.5207839792776147,0.7838913982115892
2015-07-30,13511.41,-0.3145669671613039,-0.04445917151315655,0.49676624228520677,0.7672860875853253
2015-07-31,13538.36,-0.3491679482790852,-0.08639700984744904,0.46911685564341493,0.7501321777070143
2015-08-03,13319.24,-0.502587688889033,-0.1354756504071633,0.4413075344306472,0.732663133112978
2015-08-04,13309.81,-0.44056948494099085,-0.173402518055715,0.41571682128800497,0.7156645903456799
2015-08-05,13359.35,-0.39730597981230553,-0.2094402538356454,0.389887178557976,0.698709327453314
2015-08-06,13235.14,-0.448886572592188,-0.23207665350033574,0.3641577442929933,0.6813630229392983
2015-08-07,13224.89,-0.504547207849323,-0.25278048576532086,0.3369062656464855,0.6644292257415124
2015-08-10,13281.67,-0.3709126980657862,-0.2705846528797129,0.314366741856544,0.6494887530116569
2015-08-11,13175.1,-0.3974021676255392,-0.2882668900209548,0.2915519572626497,0.6335085624799791
2015-08-12,13003.75,-0.5512383139947201,-0.31526456335520814,0.2663824125116595,0.6153548909315226
2015-08-13,13070.77,-0.36067823317749914,-0.33266501560864836,0.24210293342949135,0.5981776447920947
2015-08-14,13061.76,-0.37278989131449025,-0.3503458177914676,0.21670875707949394,0.5813899475929252
2015-08-17,12921.88,-0.4503723939837515,-0.3701624568972694,0.19187044393651023,0.5630968085382227
2015-08-18,12866.52,-0.44550899957502216,-0.38784804441415377,0.1671408091487649,0.5452326672392259
2015-08-19,12623.03,-0.6693487332117722,-0.41587690943226485,0.1386761493025778,0.5260747424778907
2015-08-20,12639.66,-0.6517016036930433,-0.435634070088034,0.11027122637614536,0.5071099189161391
2015-08-21,12257.34,-0.9290426221038754,-0.4663404859292283,0.07706957643048216,0.4855139832358216
2015-08-24,11666.06,-1.22394175001763,-0.5056087730704993,0.0384660743173914,0.4605825061221827
2015-08-25,12088.44,-0.9172328895395955,-0.5333024525738423,0.004734702870535174,0.4384198069756012
2015-08-26,12153.54,-0.8316452407188569,-0.5564723693272906,-0.024734984364802357,0.41872661968145847
2015-08-27,12337.12,-0.8059672935833131,-0.5810423856483911,-0.05298552866628491,0.3989384314284375
2015-08-28,12645.42,-0.6582594778432013,-0.5964969621265969,-0.07743399337266951,0.3806711064906041
2015-08-31,12894.35,-0.4976707092991026,-0.5962511131471003,-0.09555515393989904,0.3646372146193816
2015-09-01,12651.38,-0.7140825916653876,-0.6099267684833201,-0.11612217771567838,0.34721188297996514
2015-09-02,12681.59,-0.7073835226550553,-0.6254306456254576,-0.1372103609170997,0.32963689278037117
2015-09-03,12808.8,-0.6423534852977075,-0.6351039912607337,-0.1549600388688644,0.31258814327851997
2015-09-04,12657.98,-0.7866007045908094,-0.649206666097808,-0.17598207601288862,0.29415346413337334
2015-09-07,12636.28,-0.8042067703596026,-0.6708713697124988,-0.19741245721374873,0.2764177320508417
2015-09-08,12660.12,-0.7632136827323507,-0.6891619454678393,-0.21783220767853126,0.2581758479243013
2015-09-09,13111.99,-0.5644878500596572,-0.6898244222710862,-0.23440031413057388,0.24315997432343497
2015-09-10,13083.26,-0.5036482108534814,-0.6969729211548853,-0.2488106278614682,0.2290946390191788
2015-09-11,13142.05,-0.5098135579317724,-0.7038241044857494,-0.2620709980406914,0.2147396251280987
2015-09-14,13145.15,-0.49376598125981136,-0.7059937838495524,-0.27539079402958344,0.19931665972683635
2015-09-15,13070.62,-0.5175631272484876,-0.7095964902332257,-0.2913384290209752,0.18268856333224293
2015-09-16,13186.61,-0.4776096252777559,-0.7000095348365248,-0.3074997712234371,0.1655561528407307
2015-09-17,13364.37,-0.33595514026387424,-0.6842222116650664,-0.32129375532297627,0.14952619059599875
2015-09-18,13390.69,-0.2992297924440004,-0.6527315701820726,-0.33506018243385505,0.13422475258510777
2015-09-21,13147.31,-0.3465763093549587,-0.6088632981489391,-0.34889747550385214,0.1192489047606837
2015-09-22,13240.85,-0.2963211307166752,-0.577817710207793,-0.35853810232094613,0.10530456526184104
2015-09-23,12967.82,-0.3678876697968032,-0.5546298316616904,-0.3715610494334616,0.09024994736877262
2015-09-24,12856.92,-0.4667107700844786,-0.5376670054867487,-0.38772285421609876,0.0743178671440961
2015-09-25,12871.55,-0.48878312885174363,-0.5291931880371757,-0.4040290533370739,0.05633208335329444
2015-09-30,12948.92,-0.45230294600455356,-0.5269247998724482,-0.4195505211422373,0.040149338054478595
2015-10-01,13130.68,-0.2887944475019033,-0.5056603926642741,-0.4296632264011031,0.0263126605432841
2015-10-02,13145.07,-0.2471366937716934,-0.482648051220106,-0.439172983560403,0.012316567765672845
2015-10-05,13219.98,-0.2204541536242061,-0.46155308463643097,-0.44291124313250013,-0.0008367686036369346
2015-10-06,13286.04,-0.12770904066723493,-0.4286085014402522,-0.44353188443446034,-0.013419274119720721
2015-10-07,13446.11,-0.03514203253136726,-0.3901552645488405,-0.44387042904701735,-0.023585281738341436
2015-10-08,13368.45,-0.05137916113200216,-0.35456353846882305,-0.4439974579858724,-0.033813922429742654
2015-10-12,13570.69,0.04047259454166432,-0.324315516238757,-0.44313483395501707,-0.042998540194972935
2015-10-13,13561.51,0.019636279666198794,-0.298151291712773,-0.4425964094921022,-0.05376308251583686
2015-10-14,13489.63,-0.0033588990478596262,-0.27282855876857737,-0.4423328270152648,-0.06530527840316896
2015-10-15,13615.03,-0.03713419315637642,-0.24999696936340557,-0.4420510700367425,-0.07607588428068547
2015-10-16,13620.47,-0.02682177296311836,-0.22545990164913712,-0.44096814543217216,-0.08672679288721363
2015-10-19,13662.48,0.03078544139260639,-0.20004014831561898,-0.4386421975281362,-0.09680424704888209
2015-10-20,13697.47,0.10751141176546547,-0.177866820714152,-0.4325743674890842,-0.10625507065015646
2015-10-21,13627.23,0.06678826124473575,-0.15956591802971518,-0.4262126580470053,-0.11621775178406829
2015-10-22,13626.3,0.2517391692604776,-0.12965014409894338,-0.4147074051061273,-0.12462304385914166
2015-10-23,13729.75,0.2580662587359005,-0.10193077462631459,-0.4043503124693167,-0.13310887524450046
2015-10-26,13843.0,0.3957367521127593,-0.06374955353083646,-0.3916172515066058,-0.1385168676573868
2015-10-27,13773.29,0.3792456808228263,-0.021451730985471214,-0.38005370737353694,-0.14361506449421493
2015-10-28,13717.37,0.4454044423673449,0.02525764757548321,-0.36681083419609645,-0.14724750411594023
2015-10-29,13567.14,0.2601180812913932,0.06087869894028055,-0.35409907135975605,-0.15054231255037298
2015-10-30,13540.6,0.25371985323272467,0.08800441397701195,-0.34252758239019415,-0.15320450236685945
2015-11-02,13636.3,0.22910820318158445,0.11181665882467584,-0.3320873460069626,-0.15649249502934587
2015-11-03,13792.14,0.31638741042988877,0.13865873702738057,-0.31933277962326134,-0.15755489284312868
2015-11-04,14019.85,0.4860976676676812,0.1693490724441264,-0.3028220316979779,-0.15744113140695837
2015-11-05,14009.04,0.4948498382499923,0.19584866598319436,-0.28839265609271497,-0.15730879404137846
2015-11-06,13761.14,0.2694976636801776,0.21189250722380337,-0.27727765890428635,-0.1592335308561227
2015-11-09,13680.33,0.1353536341979418,0.21663655920661723,-0.26583445976774195,-0.16217597988477228
2015-11-10,13513.2,0.06685738583797629,0.2189976145152061,-0.25870886611748406,-0.1651171121563943
2015-11-11,13320.26,-0.08939623474289388,0.21469574773045438,-0.25398563850795747,-0.16886916103203942
2015-11-12,13340.97,-0.1010917732399066,0.2114978687262779,-0.24816429482889335,-0.17293429654517564
2015-11-13,13184.9,-0.16527481347065262,0.20457521670090117,-0.2434937250604872,-0.1789799944022323
2015-11-16,13130.94,-0.17260113007200126,0.19440588812767076,-0.23521459834149103,-0.18562671477165194
2015-11-17,13327.25,-0.024042377768735915,0.18782819865096073,-0.22475361124275256,-0.19078397760642404
2015-11-18,13202.28,-0.10003877235262572,0.17948684697109266,-0.21093688041356506,-0.19705192367203753
2015-11-19,13418.72,-0.09365097924491082,0.16221733954582324,-0.1920987009006864,-0.20282504621293534
2015-11-20,13400.13,-0.09132779536684199,0.1447476368406861,-0.1783336159978072,-0.20655948894969342
2015-11-23,13432.22,0.006174782966163479,0.1252695383833563,-0.16436994893639018,-0.210632632689573
2015-11-24,13296.85,-0.10347600225420679,0.10113345422950466,-0.15266176074757173,-0.21669736788085256
2015-11-25,13274.68,-0.11580929545382761,0.07307276733844603,-0.1436209243744155,-0.2227513490194585
2015-11-26,13431.02,0.030855246063997144,0.06160962557707622,-0.1348121584516972,-0.22723264778187105
2015-11-27,13294.11,-0.01645534617648272,0.048100865606615854,-0.12318503769354877,-0.23057687992393627
2015-11-30,13170.98,-0.15187997200804015,0.029051456847134626,-0.11392664518276518,-0.23533016700187973
2015-12-01,13396.84,-0.12418402461528752,0.007022885094875811,-0.10529048750472485,-0.2366104214550488
2015-12-02,13387.49,-0.13763729197368982,-0.024163862887192737,-0.09447443062777287,-0.2370820887492895
2015-12-03,13385.38,-0.16045098897311758,-0.05692890424834823,-0.08374516760466479,-0.2385383050812412
2015-12-04,13294.42,-0.19964883755453036,-0.08038622931008363,-0.07435242018503443,-0.2400972192087795
2015-12-07,13382.54,-0.16127628898793409,-0.09521772546937743,-0.06763222750050572,-0.24159713362556232
2015-12-08,13207.77,-0.2744062824197341,-0.11228090888226294,-0.0638115286932766,-0.2442145045686727
2015-12-09,13026.93,-0.375869529385649,-0.12660457361440072,-0.06157912821750787,-0.24778146138594814
2015-12-10,13005.65,-0.3384695077226067,-0.13847346033853572,-0.058990853658554464,-0.2506257603444971
2015-12-11,12846.91,-0.3578395078797024,-0.1481016950589882,-0.056328793335741374,-0.25328618293092076
2015-12-14,12727.03,-0.5181231955988447,-0.16537779833533034,-0.057004019507759525,-0.25737970055841364
2015-12-15,12779.57,-0.5266146993212979,-0.19050641441295846,-0.06018167882538325,-0.2600802636458501
2015-12-16,12955.77,-0.4238953818831398,-0.20669924488948416,-0.062259438649368906,-0.26117007441188156
2015-12-17,13169.48,-0.30379145029655635,-0.21720626844206645,-0.0615463576650622,-0.25982222884292505
2015-12-18,13070.79,-0.31090609335733105,-0.22818518334159094,-0.061789440375739794,-0.25929769678177095
2015-12-21,13110.11,-0.2252038825267635,-0.23975411661623727,-0.05941137725457247,-0.2578672665505397
2015-12-22,13126.86,-0.2037010920710906,-0.24476537110708146,-0.055027882621016,-0.25675860779963755
2015-12-23,13163.19,-0.1961563900973786,-0.24878272583925903,-0.050150770308443254,-0.2552284922178205
2015-12-24,13176.9,-0.1603098877605091,-0.25834098253048426,-0.045284219337709174,-0.25180571420653525
2015-12-25,13238.52,-0.10609694040690863,-0.2628230622420056,-0.04223926088612593,-0.2484609887611944
2015-12-28,13230.93,-0.022937636671158248,-0.25637594547516146,-0.038502609934450344,-0.24471730532978295
2015-12-29,13128.71,-0.1083558314274651,-0.25558453581577034,-0.036634304564504665,-0.2413119979181357
2015-12-30,13106.66,-0.20650324820198868,-0.25902783362718534,-0.03794754135675056,-0.2383315583216624
2015-12-31,13198.59,-0.22978628662511127,-0.262494598509785,-0.04119161225831295,-0.23692029420725563
2016-01-04,12844.34,-0.3976655571046495,-0.272395434487291,-0.04696305219119042,-0.23692292810204674
2016-01-05,12782.35,-0.49021343018050834,-0.28884229154691965,-0.05580781926989329,-0.23631267926390462
