date,發行量加權股價報酬指數,DX_ffn
2008-07-03,8843.71,72.73999786376953
2008-07-04,8647.72,
2008-07-07,8784.09,72.66999816894531
2008-07-08,8457.04,73.01000213623047
2008-07-09,8456.96,72.58000183105469
2008-07-10,8497.62,72.48999786376953
2008-07-11,8703.19,72.0999984741211
2008-07-14,8607.81,71.91999816894531
2008-07-15,8234.1,71.87000274658203
2008-07-16,8133.16,72.05999755859375
2008-07-17,8462.26,72.23999786376953
2008-07-18,8270.43,72.19000244140625
2008-07-21,8601.31,71.98999786376953
2008-07-22,8585.46,72.44999694824219
2008-07-23,8884.67,72.80999755859375
2008-07-24,8988.56,72.93000030517578
2008-07-25,8830.33,72.86000061035156
2008-07-29,8575.77,73.30999755859375
2008-07-30,8648.44,73.31999969482422
2008-07-31,8604.98,73.2300033569336
2008-08-01,8580.11,73.41999816894531
2008-08-04,8550.44,73.45999908447266
2008-08-05,8354.34,73.87999725341797
2008-08-06,8626.51,74.23999786376953
2008-08-07,8629.74,74.55000305175781
2008-08-08,8867.23,75.8499984741211
2008-08-11,9012.3,76.12999725341797
2008-08-12,8986.13,76.1500015258789
2008-08-13,8993.53,76.20999908447266
2008-08-14,9042.6,76.66999816894531
2008-08-15,8884.94,77.18000030517578
2008-08-18,8643.91,77.12000274658203
2008-08-19,8620.35,76.83999633789062
2008-08-20,8698.68,76.95999908447266
2008-08-21,8555.09,76.19999694824219
2008-08-22,8548.18,76.80999755859375
2008-08-25,8703.07,76.79000091552734
2008-08-26,8624.82,77.25
2008-08-27,8769.15,77.05000305175781
2008-08-28,8711.51,77.1500015258789
2008-08-29,8733.88,77.37999725341797
2008-09-01,8445.3,
2008-09-02,8305.89,78.05999755859375
2008-09-03,8163.48,78.08999633789062
2008-09-04,7954.26,78.61000061035156
2008-09-05,7824.88,78.93000030517578
2008-09-08,8261.01,79.58999633789062
2008-09-09,7971.31,79.25
2008-09-10,8012.68,79.8499984741211
2008-09-11,7757.26,80.1500015258789
2008-09-12,7830.33,78.97000122070312
2008-09-15,7510.76,78.91000366210938
2008-09-16,7154.17,79.06999969482422
2008-09-17,7209.74,78.0999984741211
2008-09-18,7013.18,78.0199966430664
2008-09-19,7421.54,77.68000030517578
2008-09-22,7596.37,76.1500015258789
2008-09-23,7685.43,76.47000122070312
2008-09-24,7624.09,76.79000091552734
2008-09-25,7534.86,76.98999786376953
2008-09-26,7371.75,76.94999694824219
2008-09-30,7110.57,79.44999694824219
2008-10-01,7166.19,79.45999908447266
2008-10-02,7091.23,80.44000244140625
2008-10-03,7139.36,80.30999755859375
2008-10-06,6845.28,81.68000030517578
2008-10-07,6869.06,80.97000122070312
2008-10-08,6474.41,80.91000366210938
2008-10-09,6380.29,81.16000366210938
2008-10-13,6243.16,81.87999725341797
2008-10-14,6580.37,81.36000061035156
2008-10-15,6524.03,82.05000305175781
2008-10-16,6312.41,82.45999908447266
2008-10-17,6188.21,82.41000366210938
2008-10-20,6152.58,83.0999984741211
2008-10-21,6166.15,83.98999786376953
2008-10-22,6066.19,85.37000274658203
2008-10-23,5901.63,85.36000061035156
2008-10-24,5713.39,86.44000244140625
2008-10-27,5448.55,86.93000030517578
2008-10-28,5489.85,87.02999877929688
2008-10-29,5498.02,85.06999969482422
2008-10-30,5843.77,84.55999755859375
2008-10-31,6077.13,85.62999725341797
2008-11-03,6232.33,86.3499984741211
2008-11-04,6229.36,84.77999877929688
2008-11-05,6211.42,84.61000061035156
2008-11-06,5856.91,85.88999938964844
2008-11-07,5917.06,85.91000366210938
2008-11-10,5914.48,85.91000366210938
2008-11-11,5787.6,87.06999969482422
2008-11-12,5758.89,87.47000122070312
2008-11-13,5537.13,86.94000244140625
2008-11-14,5555.67,86.36000061035156
2008-11-17,5539.59,86.80999755859375
2008-11-18,5371.62,87.37000274658203
2008-11-19,5345.31,87.30999755859375
2008-11-20,5103.05,87.97000122070312
2008-11-21,5204.32,88.19000244140625
2008-11-24,5191.15,86.08000183105469
2008-11-25,5323.34,85.0
2008-11-26,5329.97,85.66999816894531
2008-11-27,5556.99,
2008-11-28,5565.4,86.5199966430664
2008-12-01,5637.69,86.72000122070312
2008-12-02,5436.25,86.69999694824219
2008-12-03,5374.21,87.02999877929688
2008-12-04,5308.96,86.44000244140625
2008-12-05,5271.67,87.12000274658203
2008-12-08,5512.8,85.55999755859375
2008-12-09,5580.58,85.83999633789062
2008-12-10,5812.92,85.4800033569336
2008-12-11,5808.81,83.83000183105469
2008-12-12,5591.32,83.63999938964844
2008-12-15,5756.59,82.2699966430664
2008-12-16,5760.54,80.68000030517578
2008-12-17,5799.38,78.91000366210938
2008-12-18,5857.76,79.47000122070312
2008-12-19,5857.41,81.30000305175781
2008-12-22,5659.04,81.08999633789062
2008-12-23,5497.24,81.23999786376953
2008-12-24,5518.73,81.20999908447266
2008-12-25,5506.7,
2008-12-26,5521.22,80.88999938964844
2008-12-29,5510.09,80.68000030517578
2008-12-30,5725.79,80.9000015258789
2008-12-31,5728.51,81.30999755859375
2009-01-05,5862.14,82.63999938964844
2009-01-06,5898.25,82.8499984741211
2009-01-07,5976.34,82.27999877929688
2009-01-08,5659.35,81.54000091552734
2009-01-09,5618.12,82.66000366210938
2009-01-10,5574.18,
2009-01-12,5557.18,83.0199966430664
2009-01-13,5655.08,84.2699966430664
2009-01-14,5641.48,84.41999816894531
2009-01-15,5391.07,84.44000244140625
2009-01-16,5432.16,84.20999908447266
2009-01-17,5447.63,
2009-01-19,5448.46,
2009-01-20,5293.55,86.22000122070312
2009-01-21,5300.24,85.81999969482422
2009-02-02,5315.22,86.06999969482422
2009-02-03,5456.0,85.05000305175781
2009-02-04,5477.42,85.69999694824219
2009-02-05,5444.07,86.05999755859375
2009-02-06,5578.83,85.3499984741211
2009-02-09,5607.95,84.79000091552734
2009-02-10,5647.26,85.80999755859375
2009-02-11,5709.45,85.77999877929688
2009-02-12,5572.8,86.55000305175781
2009-02-13,5730.11,86.04000091552734
2009-02-16,5728.56,
2009-02-17,5604.44,87.58000183105469
2009-02-18,5612.66,88.01000213623047
2009-02-19,5650.72,87.44000244140625
2009-02-20,5536.01,86.48999786376953
2009-02-23,5586.97,87.23999786376953
2009-02-24,5527.58,86.88999938964844
2009-02-25,5606.89,87.91000366210938
2009-02-26,5637.86,87.7300033569336
2009-02-27,5686.01,88.01000213623047
2009-03-02,5522.15,88.94000244140625
2009-03-03,5534.02,88.91000366210938
2009-03-04,5666.37,88.58000183105469
2009-03-05,5785.88,89.11000061035156
2009-03-06,5806.38,88.51000213623047
2009-03-09,5774.7,89.01000213623047
2009-03-10,5828.09,88.93000030517578
2009-03-11,5939.05,87.87000274658203
2009-03-12,5932.43,87.66000366210938
2009-03-13,6110.52,87.43000030517578
2009-03-16,6202.77,86.94999694824219
2009-03-17,6290.19,86.93000030517578
2009-03-18,6297.87,84.5999984741211
2009-03-19,6283.39,83.12999725341797
2009-03-20,6190.66,83.83999633789062
2009-03-23,6393.5,83.43000030517578
2009-03-24,6540.72,83.86000061035156
2009-03-25,6670.73,83.80999755859375
2009-03-26,6720.86,84.16999816894531
2009-03-27,6726.04,85.11000061035156
2009-03-30,6495.64,85.87000274658203
2009-03-31,6501.61,85.43000030517578
2009-04-01,6630.9,85.5
2009-04-02,6829.7,84.44999694824219
2009-04-03,6899.38,84.16999816894531
2009-04-06,6932.56,84.56999969482422
2009-04-07,6958.3,85.29000091552734
2009-04-08,6791.99,85.36000061035156
2009-04-09,7071.77,85.79000091552734
2009-04-10,7214.21,
2009-04-13,7308.64,84.63999938964844
2009-04-14,7352.36,84.63999938964844
2009-04-15,7330.54,85.08000183105469
2009-04-16,7482.73,85.2300033569336
2009-04-17,7181.05,85.9800033569336
2009-04-20,7213.84,86.63999938964844
2009-04-21,7338.3,86.58000183105469
2009-04-22,7344.16,86.19000244140625
2009-04-23,7330.6,85.5199966430664
2009-04-24,7337.49,84.70999908447266
2009-04-27,7118.26,85.69999694824219
2009-04-28,6983.1,85.16000366210938
2009-04-29,7004.73,84.47000122070312
2009-04-30,7476.99,84.61000061035156
2009-05-04,7898.5,83.97000122070312
2009-05-05,7960.31,84.16000366210938
2009-05-06,8193.35,83.80000305175781
2009-05-07,8201.28,83.94000244140625
2009-05-08,8215.01,82.52999877929688
2009-05-11,8294.4,82.68000030517578
2009-05-12,8026.19,82.30999755859375
2009-05-13,8091.81,82.5
2009-05-14,7940.87,82.27999877929688
2009-05-15,8096.74,83.0199966430664
2009-05-18,8207.44,82.66999816894531
2009-05-19,8304.49,81.9800033569336
2009-05-20,8364.42,80.98999786376953
2009-05-21,8383.38,80.55999755859375
2009-05-22,8406.43,79.95999908447266
2009-05-25,8402.9,
2009-05-26,8338.83,80.12999725341797
2009-05-27,8597.52,80.33000183105469
2009-06-01,8676.96,79.16999816894531
2009-06-02,8674.75,78.4000015258789
2009-06-03,8604.92,79.5
2009-06-04,8471.25,79.41000366210938
2009-06-05,8447.6,80.66999816894531
2009-06-06,8559.49,
2009-06-08,8274.45,80.91000366210938
2009-06-09,8007.74,79.79000091552734
2009-06-10,8067.52,80.33000183105469
2009-06-11,8198.72,79.41000366210938
2009-06-12,8049.99,80.13999938964844
2009-06-15,7772.01,81.13999938964844
2009-06-16,7766.32,80.70999908447266
2009-06-17,7735.29,80.16999816894531
2009-06-18,7671.14,80.61000061035156
2009-06-19,7780.05,80.26000213623047
2009-06-22,7917.47,80.77999877929688
2009-06-23,7738.05,79.83999633789062
2009-06-24,7966.06,80.55999755859375
2009-06-25,8063.91,80.4000015258789
2009-06-26,8071.86,79.87999725341797
2009-06-29,7982.45,79.83999633789062
2009-06-30,8034.47,80.12999725341797
2009-07-01,8218.63,79.62999725341797
2009-07-02,8329.8,80.1500015258789
2009-07-03,8327.47,
2009-07-06,8317.28,80.44999694824219
2009-07-07,8408.14,80.62000274658203
2009-07-08,8355.19,80.7699966430664
2009-07-09,8457.48,79.86000061035156
2009-07-10,8485.33,80.2300033569336
2009-07-13,8188.71,80.12999725341797
2009-07-14,8329.52,80.18000030517578
2009-07-15,8497.82,79.31999969482422
2009-07-16,8557.91,79.22000122070312
2009-07-17,8655.67,79.3499984741211
2009-07-20,8774.34,78.91000366210938
2009-07-21,8792.94,78.93000030517578
2009-07-22,8833.5,78.70999908447266
2009-07-23,8838.14,78.80000305175781
2009-07-24,8836.98,78.75
2009-07-27,8908.67,78.62999725341797
2009-07-28,9057.63,78.8499984741211
2009-07-29,8985.09,79.62999725341797
2009-07-30,8923.3,79.29000091552734
2009-07-31,8988.47,78.3499984741211
2009-08-03,8991.43,77.63999938964844
2009-08-04,8866.14,77.7699966430664
2009-08-05,8730.76,77.5199966430664
2009-08-06,8760.57,78.06999969482422
2009-08-10,8781.89,79.26000213623047
2009-08-11,8815.48,79.18000030517578
2009-08-12,8808.84,78.79000091552734
2009-08-13,8985.41,78.48999786376953
2009-08-14,9030.25,78.88999938964844
2009-08-17,8858.29,79.29000091552734
2009-08-18,8687.22,78.94000244140625
2009-08-19,8686.47,78.47000122070312
2009-08-20,8616.63,78.37999725341797
2009-08-21,8517.72,78.04000091552734
2009-08-24,8756.29,78.2699966430664
2009-08-25,8722.7,78.23999786376953
2009-08-26,8612.07,78.66000366210938
2009-08-27,8576.16,78.01000213623047
2009-08-28,8728.95,78.37000274658203
2009-08-31,8749.83,78.16999816894531
2009-09-01,8998.62,78.76000213623047
2009-09-02,9024.34,78.37999725341797
2009-09-03,9108.77,78.45999908447266
2009-09-04,9171.03,78.13999938964844
2009-09-07,9262.75,
2009-09-08,9377.61,77.31999969482422
2009-09-09,9297.04,77.08999633789062
2009-09-10,9401.77,76.81999969482422
2009-09-11,9408.57,76.61000061035156
2009-09-14,9306.47,76.69999694824219
2009-09-15,9421.38,76.54000091552734
2009-09-16,9542.13,76.23999786376953
2009-09-17,9589.65,76.19000244140625
2009-09-18,9652.82,76.43000030517578
2009-09-21,9622.49,76.77999877929688
2009-09-22,9580.23,76.12000274658203
2009-09-23,9461.88,76.05000305175781
2009-09-24,9394.67,76.9000015258789
2009-09-25,9421.6,76.80999755859375
2009-09-28,9343.86,77.05000305175781
2009-09-29,9530.34,77.12000274658203
2009-09-30,9631.91,76.6500015258789
2009-10-01,9678.24,77.19000244140625
2009-10-02,9507.11,77.0
2009-10-05,9540.6,76.63999938964844
2009-10-06,9666.39,76.33999633789062
2009-10-07,9759.64,76.48999786376953
2009-10-08,9624.5,75.97000122070312
2009-10-09,9712.55,76.43000030517578
2009-10-12,9748.37,76.12999725341797
2009-10-13,9744.17,75.9800033569336
2009-10-14,9871.34,75.55000305175781
2009-10-15,9890.13,75.4800033569336
2009-10-16,9896.17,75.5999984741211
2009-10-19,9942.63,75.51000213623047
2009-10-20,9945.44,75.56999969482422
2009-10-21,9878.72,74.97000122070312
2009-10-22,9758.7,75.08999633789062
2009-10-23,9811.74,75.47000122070312
2009-10-26,9836.29,76.05999755859375
2009-10-27,9822.11,76.13999938964844
2009-10-28,9663.83,76.43000030517578
2009-10-29,9435.17,75.91999816894531
2009-10-30,9415.16,76.30000305175781
2009-11-02,9408.87,76.29000091552734
2009-11-03,9393.15,76.38999938964844
2009-11-04,9578.0,75.63999938964844
2009-11-05,9514.4,75.73999786376953
2009-11-06,9572.89,75.81999969482422
2009-11-09,9667.36,75.02999877929688
2009-11-10,9740.2,75.0199966430664
2009-11-11,9835.86,75.16000366210938
2009-11-12,9839.54,75.5999984741211
2009-11-13,9832.73,75.33000183105469
2009-11-16,9995.7,74.91000366210938
2009-11-17,9919.43,75.37000274658203
2009-11-18,9962.37,75.18000030517578
2009-11-19,9953.78,75.29000091552734
2009-11-20,9854.99,75.66000366210938
2009-11-23,9860.35,75.08999633789062
2009-11-24,9895.51,75.06999969482422
2009-11-25,9949.06,74.2699966430664
2009-11-26,9927.07,
2009-11-27,9608.63,75.0
2009-11-30,9725.74,74.87999725341797
2009-12-01,9811.71,74.36000061035156
2009-12-02,9848.12,74.66999816894531
2009-12-03,9857.17,74.62999725341797
2009-12-04,9813.86,75.91000366210938
2009-12-07,9973.85,75.7699966430664
2009-12-08,9964.97,76.30999755859375
2009-12-09,10001.8,76.04000091552734
2009-12-10,9848.5,76.04000091552734
2009-12-11,9998.78,76.56999969482422
2009-12-14,10029.64,76.3499984741211
2009-12-15,10014.88,76.95999908447266
2009-12-16,9943.02,77.0
2009-12-17,9930.92,77.69000244140625
2009-12-18,9945.63,77.81999969482422
2009-12-21,9988.78,78.04000091552734
2009-12-22,10076.93,78.25
2009-12-23,10135.29,77.9000015258789
2009-12-24,10214.87,77.83999633789062
2009-12-25,10226.49,
2009-12-28,10335.39,77.62999725341797
2009-12-29,10330.69,77.83000183105469
2009-12-30,10405.67,77.91000366210938
2009-12-31,10502.93,77.86000061035156
2010-01-04,10528.26,77.52999877929688
2010-01-05,10532.82,77.62000274658203
2010-01-06,10681.89,77.48999786376953
2010-01-07,10566.19,77.91000366210938
2010-01-08,10621.96,77.47000122070312
2010-01-11,10677.01,77.0
2010-01-12,10658.48,76.94999694824219
2010-01-13,10513.77,76.8499984741211
2010-01-14,10633.6,76.7300033569336
2010-01-15,10719.43,77.31999969482422
2010-01-18,10694.97,
2010-01-19,10581.04,77.5
2010-01-20,10545.03,78.33999633789062
2010-01-21,10425.66,78.31999969482422
2010-01-22,10168.41,78.27999877929688
2010-01-25,10098.72,78.19000244140625
2010-01-26,9747.03,78.43000030517578
2010-01-27,9697.3,78.68000030517578
2010-01-28,9869.89,78.9000015258789
2010-01-29,9800.44,79.45999908447266
2010-02-01,9651.94,79.23999786376953
2010-02-02,9530.0,79.01000213623047
2010-02-03,9681.84,79.37000274658203
2010-02-04,9674.22,79.91999816894531
2010-02-05,9258.35,80.44000244140625
2010-02-06,9251.99,
2010-02-08,9255.85,80.30000305175781
2010-02-09,9442.05,79.86000061035156
2010-02-10,9545.69,80.02999877929688
2010-02-22,9697.31,80.51000213623047
2010-02-23,9745.29,80.8499984741211
2010-02-24,9658.35,80.8499984741211
2010-02-25,9526.61,80.79000091552734
2010-02-26,9538.32,80.36000061035156
2010-03-01,9720.03,80.66000366210938
2010-03-02,9745.51,80.5199966430664
2010-03-03,9786.42,79.9800033569336
2010-03-04,9709.83,80.55999755859375
2010-03-05,9833.56,80.43000030517578
2010-03-08,9956.71,80.43000030517578
2010-03-09,9967.38,80.58999633789062
2010-03-10,9978.27,80.44999694824219
2010-03-11,9940.53,80.31999969482422
2010-03-12,9938.82,79.83000183105469
2010-03-15,9793.35,80.25
2010-03-16,9871.23,79.75
2010-03-17,10066.46,79.63999938964844
2010-03-18,10115.85,80.22000122070312
2010-03-19,10130.7,80.72000122070312
2010-03-22,10051.25,80.6500015258789
2010-03-23,10020.33,80.9000015258789
2010-03-24,10034.24,81.83999633789062
2010-03-25,10053.98,82.12000274658203
2010-03-26,10103.69,81.68000030517578
2010-03-29,10194.23,81.36000061035156
2010-03-30,10213.19,81.47000122070312
2010-03-31,10159.11,81.06999969482422
2010-04-01,10278.44,80.77999877929688
2010-04-02,10294.9,
2010-04-06,10376.64,81.38999938964844
2010-04-07,10417.86,81.44000244140625
2010-04-08,10335.53,81.52999877929688
2010-04-09,10379.69,81.08999633789062
2010-04-12,10412.68,80.55999755859375
2010-04-13,10299.78,80.51000213623047
2010-04-14,10386.24,80.19000244140625
2010-04-15,10482.19,80.4800033569336
2010-04-16,10404.75,80.81999969482422
2010-04-19,10074.66,81.0
2010-04-20,10133.91,81.05000305175781
2010-04-21,10249.5,81.16000366210938
2010-04-22,10234.32,81.56999969482422
2010-04-23,10267.92,81.3499984741211
2010-04-26,10464.5,81.4800033569336
2010-04-27,10449.48,82.1500015258789
2010-04-28,10366.25,82.37999725341797
2010-04-29,10330.97,82.0
2010-04-30,10267.1,81.87000274658203
2010-05-03,10200.29,82.2699966430664
2010-05-04,10173.04,83.30000305175781
2010-05-05,9873.05,84.08000183105469
2010-05-06,9722.42,84.88999938964844
2010-05-07,9706.55,84.44999694824219
2010-05-10,9831.78,84.16000366210938
2010-05-11,9759.57,84.47000122070312
2010-05-12,9752.21,84.83000183105469
2010-05-13,9967.54,85.20999908447266
2010-05-14,9969.55,86.0999984741211
2010-05-17,9747.75,86.20999908447266
2010-05-18,9730.53,87.16000366210938
2010-05-19,9697.01,86.38999938964844
2010-05-20,9524.17,85.56999969482422
2010-05-21,9284.78,85.37000274658203
2010-05-24,9393.84,86.20999908447266
2010-05-25,9090.63,86.77999877929688
2010-05-26,9194.52,87.12000274658203
2010-05-27,9291.93,86.18000030517578
2010-05-28,9358.84,86.4800033569336
2010-05-31,9459.76,
2010-06-01,9351.15,86.63999938964844
2010-06-02,9231.06,86.79000091552734
2010-06-03,9442.18,87.13999938964844
2010-06-04,9422.05,88.2300033569336
2010-06-07,9183.05,88.4000015258789
2010-06-08,9175.56,88.38999938964844
2010-06-09,9072.71,87.9000015258789
2010-06-10,9214.46,87.16999816894531
2010-06-11,9365.5,87.51000213623047
2010-06-14,9478.29,86.51000213623047
2010-06-15,9563.84,85.9800033569336
2010-06-17,9643.02,85.69000244140625
2010-06-18,9614.06,85.69999694824219
2010-06-21,9797.15,85.93000030517578
2010-06-22,9767.78,86.11000061035156
2010-06-23,9728.62,85.73999786376953
2010-06-24,9739.19,85.7300033569336
2010-06-25,9592.15,85.30999755859375
2010-06-28,9625.88,85.6500015258789
2010-06-29,9528.6,86.02999877929688
2010-06-30,9407.98,86.0199966430664
2010-07-01,9312.52,84.72000122070312
2010-07-02,9412.01,84.43000030517578
2010-07-05,9562.28,
2010-07-06,9745.07,84.08000183105469
2010-07-07,9746.88,83.81999969482422
2010-07-08,9867.2,83.81999969482422
2010-07-09,9918.32,83.94999694824219
2010-07-12,9914.49,84.19999694824219
2010-07-13,9872.73,83.63999938964844
2010-07-14,10040.0,83.43000030517578
2010-07-15,10044.24,82.55999755859375
2010-07-16,9994.63,82.48999786376953
2010-07-19,9985.49,82.51000213623047
2010-07-20,10068.56,82.75
2010-07-21,10056.14,83.38999938964844
2010-07-22,10022.97,82.5999984741211
2010-07-23,10149.24,82.45999908447266
2010-07-26,10194.85,82.08999633789062
2010-07-27,10145.86,82.18000030517578
2010-07-28,10225.4,82.18000030517578
2010-07-29,10253.48,81.63999938964844
2010-07-30,10204.08,81.54000091552734
2010-08-02,10403.74,80.94000244140625
2010-08-03,10466.03,80.5999984741211
2010-08-04,10491.17,80.88999938964844
2010-08-05,10447.09,80.81999969482422
2010-08-06,10484.02,80.41000366210938
2010-08-09,10579.15,80.70999908447266
2010-08-10,10511.27,80.80000305175781
2010-08-11,10425.29,82.29000091552734
2010-08-12,10371.68,82.63999938964844
2010-08-13,10459.25,82.94999694824219
2010-08-16,10525.19,82.52999877929688
2010-08-17,10512.11,82.2300033569336
2010-08-18,10503.26,82.22000122070312
2010-08-19,10512.38,82.44999694824219
2010-08-20,10511.27,83.05999755859375
2010-08-23,10576.78,83.12000274658203
2010-08-24,10534.41,83.1500015258789
2010-08-25,10276.99,83.26000213623047
2010-08-26,10215.22,82.93000030517578
2010-08-27,10259.49,82.91999816894531
2010-08-30,10283.78,83.16000366210938
2010-08-31,10117.87,83.19999694824219
2010-09-01,10186.9,82.5199966430664
2010-09-02,10257.18,82.45999908447266
2010-09-03,10402.7,83.0999984741211
2010-09-06,10483.58,
2010-09-07,10474.89,82.81999969482422
2010-09-08,10432.23,82.58999633789062
2010-09-09,10411.7,82.66999816894531
2010-09-10,10484.47,82.69999694824219
2010-09-13,10752.83,81.91000366210938
2010-09-14,10808.45,81.08000183105469
2010-09-15,10851.23,81.48999786376953
2010-09-16,10766.63,81.23999786376953
2010-09-17,10844.54,81.4000015258789
2010-09-20,10882.68,81.33999633789062
2010-09-21,10895.23,80.44000244140625
2010-09-23,10903.94,80.01000213623047
2010-09-24,10856.19,79.38999938964844
2010-09-27,10889.46,79.33999633789062
2010-09-28,10886.89,79.01000213623047
2010-09-29,10955.28,78.69000244140625
2010-09-30,10951.4,78.72000122070312
2010-10-01,10959.91,78.08999633789062
2010-10-04,10962.45,78.44999694824219
2010-10-05,10901.75,77.75
2010-10-06,11012.88,77.38999938964844
2010-10-07,11012.76,77.38999938964844
2010-10-08,10959.95,77.31999969482422
2010-10-11,10870.3,77.44000244140625
2010-10-12,10755.26,77.36000061035156
2010-10-13,10777.12,77.06999969482422
2010-10-14,10921.74,76.6500015258789
2010-10-15,10908.25,77.04000091552734
2010-10-18,10715.9,76.93000030517578
2010-10-19,10696.89,78.18000030517578
2010-10-20,10801.1,77.16999816894531
2010-10-21,10809.89,77.41999816894531
2010-10-22,10858.85,77.47000122070312
2010-10-25,11043.53,77.0999984741211
2010-10-26,11091.72,77.70999908447266
2010-10-27,11022.34,78.1500015258789
2010-10-28,11106.11,77.30999755859375
2010-10-29,11017.16,77.2699966430664
2010-11-01,11140.36,77.30000305175781
2010-11-02,11093.83,76.72000122070312
2010-11-03,11026.22,76.4800033569336
2010-11-04,11111.24,75.87999725341797
2010-11-05,11232.86,76.55000305175781
2010-11-08,11207.93,77.02999877929688
2010-11-09,11227.94,77.44000244140625
2010-11-10,11234.58,77.62999725341797
2010-11-11,11216.4,78.22000122070312
2010-11-12,11055.66,78.08000183105469
2010-11-15,10955.42,78.5199966430664
2010-11-16,11050.56,79.20999908447266
2010-11-17,10975.22,79.08000183105469
2010-11-18,11012.32,78.62000274658203
2010-11-19,11042.47,78.5
2010-11-22,11133.92,78.68000030517578
2010-11-23,11072.4,79.68000030517578
2010-11-24,11030.41,79.87000274658203
2010-11-25,11100.8,
2010-11-26,11050.5,80.36000061035156
2010-11-29,11123.65,80.83999633789062
2010-11-30,11130.71,81.19999694824219
2010-12-01,11326.96,80.70999908447266
2010-12-02,11414.25,80.30000305175781
2010-12-03,11465.1,79.37999725341797
2010-12-06,11569.08,79.56999969482422
2010-12-07,11572.12,79.86000061035156
2010-12-08,11571.33,80.0
2010-12-09,11637.87,80.06999969482422
2010-12-10,11591.33,80.06999969482422
2010-12-13,11614.93,79.27999877929688
2010-12-14,11620.04,79.37000274658203
2010-12-15,11641.68,80.26000213623047
2010-12-16,11675.57,80.18000030517578
2010-12-17,11723.03,80.37000274658203
2010-12-20,11657.65,80.62999725341797
2010-12-21,11736.18,80.72000122070312
2010-12-22,11779.65,80.7300033569336
2010-12-23,11830.68,80.5
2010-12-24,11780.46,
2010-12-27,11821.96,80.37000274658203
2010-12-28,11793.31,80.36000061035156
2010-12-29,11787.44,79.80000305175781
2010-12-30,11842.7,79.5199966430664
2010-12-31,11928.56,79.02999877929688
2011-01-03,11998.76,79.12999725341797
2011-01-04,11961.39,79.44000244140625
2011-01-05,11760.8,80.26000213623047
2011-01-06,11809.86,80.79000091552734
2011-01-07,11676.27,81.01000213623047
2011-01-10,11723.0,80.87999725341797
2011-01-11,11873.88,80.8499984741211
2011-01-12,11918.59,80.02999877929688
2011-01-13,11932.66,79.19000244140625
2011-01-14,11928.57,79.16000366210938
2011-01-17,11865.54,
2011-01-18,11949.17,78.95999908447266
2011-01-19,12079.49,78.63999938964844
2011-01-20,11994.6,78.81999969482422
2011-01-21,11904.48,78.20999908447266
2011-01-24,11895.72,78.05000305175781
2011-01-25,11953.67,78.0
2011-01-26,12039.03,77.9000015258789
2011-01-27,12101.17,77.7300033569336
2011-01-28,12158.36,78.12999725341797
2011-02-08,12113.31,78.0
2011-02-09,11974.19,77.63999938964844
2011-02-10,11747.84,78.25
2011-02-11,11446.44,78.45999908447266
2011-02-14,11546.97,78.61000061035156
2011-02-15,11595.44,78.56999969482422
2011-02-16,11583.51,78.22000122070312
2011-02-17,11544.86,78.0
2011-02-18,11757.51,77.66000366210938
2011-02-21,11751.37,
2011-02-22,11531.28,77.7699966430664
2011-02-23,11338.87,77.41000366210938
2011-02-24,11355.76,77.05999755859375
2011-02-25,11432.87,77.27999877929688
2011-03-01,11602.92,77.05000305175781
2011-03-02,11459.79,76.66999816894531
2011-03-03,11617.29,76.4800033569336
2011-03-04,11678.49,76.4000015258789
2011-03-07,11584.61,76.5
2011-03-08,11629.77,76.80000305175781
2011-03-09,11632.78,76.72000122070312
2011-03-10,11490.37,77.27999877929688
2011-03-11,11390.55,76.77999877929688
2011-03-14,11327.01,76.3499984741211
2011-03-15,10947.79,76.33000183105469
2011-03-16,11067.18,76.68000030517578
2011-03-17,11011.49,76.04000091552734
2011-03-18,11160.47,75.72000122070312
2011-03-21,11257.46,75.4000015258789
2011-03-22,11311.09,75.43000030517578
2011-03-23,11360.33,75.79000091552734
2011-03-24,11401.96,75.66000366210938
2011-03-25,11447.16,76.22000122070312
2011-03-28,11370.94,76.12999725341797
2011-03-29,11428.78,76.25
2011-03-30,11494.91,76.12000274658203
2011-03-31,11544.08,75.86000061035156
2011-04-01,11573.11,75.83000183105469
2011-04-06,11768.34,75.51000213623047
2011-04-07,11834.47,75.58999633789062
2011-04-08,11824.92,75.06999969482422
2011-04-11,11805.94,75.05999755859375
2011-04-12,11609.61,74.8499984741211
2011-04-13,11672.9,74.9800033569336
2011-04-14,11702.86,74.68000030517578
2011-04-15,11590.38,74.83000183105469
2011-04-18,11585.53,75.5
2011-04-19,11484.59,75.02999877929688
2011-04-20,11716.88,74.37000274658203
2011-04-21,11908.82,74.0
2011-04-22,11924.48,
2011-04-25,11899.65,73.98999786376953
2011-04-26,11896.18,73.83999633789062
2011-04-27,12030.6,73.5199966430664
2011-04-28,12019.33,73.12000274658203
2011-04-29,11975.59,72.93000030517578
2011-05-03,11893.73,73.13999938964844
2011-05-04,11895.41,73.02999877929688
2011-05-05,11990.15,74.19000244140625
2011-05-06,11935.14,74.83999633789062
2011-05-09,12012.59,74.73999786376953
2011-05-10,11996.87,74.61000061035156
2011-05-11,11993.05,75.33000183105469
2011-05-12,12010.7,75.23999786376953
2011-05-13,11974.71,75.76000213623047
