date,PR5,PR25,PR50,PR75,PR95,平均數,sharpe,sharpe_MA_20,sharpe_MA_60
2011-04-08,99.83,105.95,112.45,121.0,207.39999999999986,127.04120879120879,-0.9787269804471362,-0.43383175563247234,-0.08872687616893464
2011-04-11,99.855,105.875,112.19999999999999,120.0,200.0499999999999,126.63327205882354,-1.1291694959284295,-0.5145001168885058,-0.10230857582293512
2011-04-12,99.8275,106.0,112.0,120.0875,196.45,126.26544117647057,-1.2360449595879963,-0.6006468782011216,-0.11662781236484647
2011-04-13,99.9,105.95,112.0,120.0,196.89999999999998,126.3408088235294,-1.2800299354675702,-0.6828153725776023,-0.1302748883168021
2011-04-14,99.85,106.0,112.0,119.625,198.14999999999992,126.40900735294117,-1.3512602716572693,-0.7565927945552995,-0.14500741427072394
2011-04-15,99.875,105.9,112.4,120.7,200.0,126.68284132841329,-1.2504063305030513,-0.8246743732697238,-0.15748507365836073
2011-04-18,99.9,106.0,112.45,119.9,196.0,126.79059040590406,-1.1970733785535035,-0.8851341020353857,-0.16948925235767598
2011-04-19,99.875,106.0,112.0,120.0,193.0,126.61531365313652,-1.33358465675241,-0.9483706109552721,-0.1850945906202493
2011-04-20,100.0,105.75,112.5,120.2,198.0,127.06143911439112,-1.3124185117577258,-0.9918392317603899,-0.19976651289973876
2011-04-21,99.82499999999999,106.0,112.85,121.0,197.0,127.31365313653137,-1.0729926642622627,-1.019209059468661,-0.20952975610492694
2011-04-22,99.9,106.0,113.0,121.4,197.0,127.4287822878229,-1.023748250206921,-1.0403520187497126,-0.21881887131446362
2011-04-25,99.7275,106.0,112.65,121.0,192.79999999999995,127.30974264705883,-0.96608438074082,-1.0543601770518338,-0.22622112728690957
2011-04-26,99.8875,106.0,112.5,120.25,193.34999999999997,127.26397058823531,-1.0165588687401328,-1.0725388407392407,-0.23155046131172957
2011-04-27,99.78,106.0,113.0,120.6,190.5999999999999,127.29761904761905,-1.0524926229627722,-1.0911227304268856,-0.2373019872536923
2011-04-28,100.0,105.9,113.0,120.0,190.5999999999999,127.27820512820512,-1.0982261480436617,-1.1021929550122505,-0.2430546517677896
2011-04-29,100.0,105.5,112.5,119.5,190.39999999999986,126.92664233576643,-1.171774637474649,-1.113618834558894,-0.2501700999958147
2011-05-03,99.88,105.0,112.0,119.0,190.5999999999999,126.4901098901099,-1.2355822258516476,-1.128160280312027,-0.26010252846296683
2011-05-04,99.98,105.0,111.9,119.0,194.9999999999999,126.73992673992674,-1.3300182150392346,-1.1472444882886443,-0.27300446825492763
2011-05-05,99.86,105.0,112.0,119.5,196.99999999999977,127.02985347985346,-1.2015655198216293,-1.1603744468329225,-0.28685161814380783
2011-05-06,99.82000000000001,105.0,112.0,120.0,196.5999999999998,127.0952380952381,-1.0120851583442585,-1.162492160607154,-0.30077697871853903
2011-05-09,99.88,105.0,112.0,119.8,193.39999999999998,127.15586080586081,-1.0027825581573477,-1.1636949394926646,-0.3151503651466749
2011-05-10,99.68,105.0,112.0,119.4,193.39999999999998,127.15787545787545,-0.807127156238788,-1.1475928225081826,-0.32735523580770587
2011-05-11,99.6,105.0,112.0,119.475,193.34999999999997,126.95127737226275,-0.6935084754314282,-1.1204659983003542,-0.3382236478982538
2011-05-12,99.6,105.1,112.0,119.55,193.3,126.91109090909092,-0.619992702963168,-1.087464136675134,-0.34759335915111056
2011-05-13,99.6,105.0,112.0,119.5,193.3,126.98309090909093,-0.6863985053507373,-1.0542210483598073,-0.3672912130992842
2011-05-16,99.6,105.0,112.0,119.25,190.90000000000003,126.65727272727273,-0.7702497235915651,-1.0302132180142332,-0.3888150838875434
2011-05-17,99.6375,105.0,112.0,119.0,193.25,126.46068840579709,-0.7884648109696927,-1.0097827896350426,-0.4154350142544334
2011-05-18,99.57499999999999,104.9,111.95,118.8125,191.0,126.36666666666666,-0.9256073499097811,-0.9893839242929113,-0.4484133472651471
2011-05-19,99.61250000000001,104.975,111.55,119.0,191.0,126.28967391304347,-0.9484947029856402,-0.9711877338543069,-0.4819424874119774
2011-05-20,99.62750000000001,105.0,110.975,118.0375,186.0,121.16205035971221,-1.3448852439560837,-0.984782362838998,-0.5227653693017769
2011-05-23,99.5,105.0,110.75,118.0,185.09999999999997,120.90232974910394,-1.346300310877066,-1.0009099658725051,-0.5611463750210366
2011-05-24,99.495,104.425,110.0,117.425,186.0,120.55752688172043,-1.3801377184915053,-1.0216126327600394,-0.5979457210500682
2011-05-25,99.4,104.9,110.0,117.9,186.0,120.44697508896799,-1.2749014962389325,-1.0345297641349793,-0.6327831178404313
2011-05-26,99.515,105.0,110.0,117.975,185.69999999999993,120.67332155477033,-1.1001210183266052,-1.0369111839031713,-0.6653628715893706
2011-05-27,99.16,104.975,110.0,118.0,185.84999999999997,120.7255281690141,-1.0764640966495733,-1.0358230813334668,-0.6978124105743532
2011-05-30,99.5,105.0,110.0,117.725,186.0,120.72832167832166,-0.9749552715767826,-1.0259821130385733,-0.725900848955367
2011-05-31,99.175,105.0,110.05,118.0,189.0,121.02412587412586,-0.8494130353986894,-1.0066736535159255,-0.7515878481980426
2011-06-01,99.125,105.0,110.0,118.0,189.25,121.17622377622375,-0.877176951874923,-0.9840315903577099,-0.7768877508211179
2011-06-02,99.025,104.92500000000001,110.0,117.95,186.75,120.9445804195804,-0.9737583485678138,-0.972641231795019,-0.8042716907860977
2011-06-03,99.025,104.9,110.0,118.0,189.0,121.04318181818181,-1.002283762513431,-0.9721511620034777,-0.831015705016418
2011-06-07,99.22,104.85,110.0,118.0,192.09999999999997,121.0432055749129,-0.9922199239369491,-0.9716230302924578,-0.8563832418058649
2011-06-08,99.025,105.0,110.0,117.9875,192.25,121.14772727272727,-0.9622363679142959,-0.9793784908762332,-0.8804904767576406
2011-06-09,99.16250000000001,105.1,110.0,118.0,190.75,121.11695804195803,-0.9861206022190073,-0.994009097215612,-0.905040657905696
2011-06-10,99.025,105.0,110.0,118.0,190.75,120.9325174825175,-1.0400769074942608,-1.0150133074421668,-0.9284309388983011
2011-06-13,99.1,105.0,110.0,117.975,190.75,120.72727272727273,-0.985681650810722,-1.029977464715166,-0.9469304358767576
2011-06-14,99.1,105.15,110.0,117.85,191.94999999999993,120.74427083333336,-0.9746073895804999,-1.0401953480146129,-0.9650276464328565
2011-06-15,99.28,105.4625,109.95,117.65,191.65000000000003,120.6705172413793,-0.9271516707344399,-1.04712969100285,-0.9806821942244262
2011-06-16,99.0,105.0625,109.5,116.95,191.65000000000003,120.3798275862069,-0.9773884704619393,-1.0497187470304579,-0.9958244274262138
2011-06-17,99.045,104.5125,109.65,116.26249999999999,191.65000000000003,120.17827586206896,-1.046802697678802,-1.0546341467651161,-1.0058870374599378
2011-06-20,99.0,104.0,109.05,115.375,188.20000000000005,119.63689655172413,-1.1740077198770809,-1.0460902705611659,-1.0166938976229416
2011-06-21,98.975,103.42500000000001,109.0,115.0,188.0,118.98969072164948,-1.271883074660358,-1.0423694087503306,-1.0278771311241828
2011-06-22,99.0,103.7125,108.5,115.0,187.79999999999995,119.11883561643835,-1.2690091544566233,-1.0368129805485866,-1.0375952634534866
2011-06-23,98.7925,103.5,108.0,115.0,187.79999999999995,118.81986301369864,-1.300980353307887,-1.0381169234020342,-1.0483951760920847
2011-06-24,98.78,103.55,108.0,115.0,187.5999999999999,118.79317406143345,-1.336881156176213,-1.0499549302945144,-1.059329614874857
2011-06-27,98.98,103.8,108.0,115.0,188.19999999999993,118.8080204778157,-1.3498181145883357,-1.0636226311914527,-1.0672128891790567
2011-06-28,98.56,103.5,108.0,115.0,188.19999999999993,118.78549488054608,-1.3440308752671573,-1.0820764113759715,-1.0738924529911462
2011-06-29,98.86,103.6,108.0,115.0,188.79999999999995,118.93634812286689,-1.3311363005746055,-1.1061625746347672,-1.0803321694875732
2011-06-30,98.92999999999999,103.6125,108.0,115.0,188.69999999999993,118.98537414965985,-1.279428448964714,-1.1262751494892567,-1.085850409378537
2011-07-01,98.71000000000001,103.5,108.0,115.0,188.79999999999995,119.23498293515358,-1.269716783621918,-1.1410730712419621,-1.0913629166233012
2011-07-04,98.8275,103.75,108.0,115.0125,194.94999999999987,119.56900684931507,-1.1812292205673456,-1.1500203441446577,-1.0948878889184297
2011-07-05,98.78,103.5,108.0,115.0,196.39999999999964,119.5866894197952,-1.0020476161059872,-1.1505117287531097,-1.0952765661794106
2011-07-06,98.88250000000001,103.4625,108.0,115.525,203.94999999999987,119.9224315068493,-0.9104134279895034,-1.14792058175687,-1.091630631713762
2011-07-07,98.855,103.4625,108.0,115.7,203.39999999999986,119.97602739726027,-0.92133463416957,-1.1446812833543982,-1.0863854596234548
2011-07-08,98.78750000000001,103.375,108.225,116.0,207.79999999999995,120.05342465753426,-0.9542785003848044,-1.1403913629989255,-1.0809562690387422
2011-07-11,98.80000000000001,103.0,108.0,115.2,204.5999999999998,119.67491467576792,-1.04382210338121,-1.14329838562745,-1.0758322995674743
2011-07-12,98.80000000000001,102.5,107.8,114.1,199.7999999999996,119.02713310580204,-1.1722343602261618,-1.1531797341597327,-1.074529433396193
2011-07-13,98.83,102.0,107.35,114.07499999999999,200.89999999999952,118.84829931972787,-1.2025700213593016,-1.166950651690976,-1.074621044109623
2011-07-14,98.7,102.0,107.0,113.7375,197.64999999999935,118.53248299319729,-1.2438539727992113,-1.1802739268078395,-1.073125532710403
2011-07-15,98.64,102.0,107.0,114.475,200.20000000000016,118.70118644067793,-1.2568905261286045,-1.1907783182303295,-1.072200066283251
2011-07-18,98.935,102.0,106.8,114.0,204.4000000000001,118.53033898305084,-1.2754600629694173,-1.1958509353849465,-1.0755745229283702
2011-07-19,98.9,102.0,106.5,114.125,210.3,118.24372881355933,-1.353673858148802,-1.1999404745593687,-1.0810732830607348
2011-07-20,98.9,102.0,106.5,114.625,210.3,118.58677966101695,-1.313428364846564,-1.2021614350788656,-1.0868623494624972
2011-07-21,98.9,102.1,106.5,114.6875,210.34999999999997,118.66360544217689,-1.3073275460172116,-1.202478794714332,-1.0917084940837818
2011-07-22,99.0,102.275,106.475,114.875,210.34999999999997,118.76445578231292,-1.3139041492377224,-1.2013299443674075,-1.096065352855031
2011-07-25,98.98,102.5,106.5,114.0,210.2,118.39882154882154,-1.389554787540659,-1.2033167780150236,-1.1009208301799809
2011-07-26,98.89500000000001,102.55,106.5,114.15,210.09999999999997,118.40836120401337,-1.445810823612351,-1.2084057754322832,-1.1054880999489427
2011-07-27,98.99,102.5,106.5,114.35,210.09999999999997,118.65953177257524,-1.420259717149345,-1.2128619462610204,-1.1085660581372379
2011-07-28,98.89,102.6,106.8,114.725,210.09999999999997,118.80200668896322,-1.4750584095363124,-1.2226434442896001,-1.1109833947121888
2011-07-29,98.9,102.57499999999999,106.5,114.3375,196.75000000000017,118.63583333333334,-1.5548482394666017,-1.2369000170818343,-1.1168714400396051
2011-08-01,98.9,102.5,106.5,114.9625,196.75000000000017,118.90933333333334,-1.5311742470440977,-1.254397268405672,-1.125522924851269
2011-08-02,98.8,102.5,106.5,115.0,196.0,118.82857142857144,-1.5088780410073284,-1.2797387896507388,-1.1339578495654357
2011-08-03,98.8,102.5,106.0,115.2,196.0,118.61378737541528,-1.5510830660796395,-1.3117722715552458,-1.1463571147294498
2011-08-04,98.8,102.5,106.5,114.8625,195.4999999999999,118.31009933774835,-1.5820495371084526,-1.3448080167021899,-1.1611661324240667
2011-08-05,98.02,101.0,105.0,112.35,194.99999999999977,116.84389438943893,-1.6779483154025259,-1.3809915074530759,-1.1787987259647226
2011-08-08,98.0,100.5,104.0,110.9,194.99999999999977,116.06930693069307,-1.8102385427519343,-1.4193123294216121,-1.1975293932547426
2011-08-09,97.955,100.0,104.0,110.0,194.99999999999977,115.57524752475248,-1.9494866552140715,-1.4581749441710077,-1.2171833421151177
2011-08-10,97.7,100.0,104.0,111.125,194.99999999999977,116.0155115511551,-1.8415028518573129,-1.4901215856959082,-1.2347339761299116
2011-08-11,97.715,100.0,104.0,110.94999999999999,190.4999999999999,115.81716171617161,-1.8918703506813868,-1.522522404590017,-1.250838359476105
2011-08-12,97.66000000000001,100.0,104.0,112.0,190.00000000000006,115.74426229508197,-1.9476717476502878,-1.557061465666101,-1.2674913102205159
2011-08-15,97.365,100.0,104.0,112.0,190.24999999999983,115.95608552631577,-1.8713909637678596,-1.5868580107060235,-1.2762664055507118
2011-08-16,97.45,100.0,104.375,112.25,190.24999999999983,115.996875,-1.8524835636030523,-1.6117984959787357,-1.284702793096145
2011-08-17,97.315,100.0,104.6,111.05,190.4999999999999,115.64290429042906,-1.906336747598722,-1.6414439151163436,-1.2934727769145986
2011-08-18,97.01,100.0,104.0,110.82499999999999,190.4999999999999,115.29356435643564,-2.0374802143685473,-1.6779515485339105,-1.3061824222167588
2011-08-19,97.0,100.0,103.6,110.0,190.4999999999999,114.56369636963697,-2.1749502625551544,-1.721003854199782,-1.3240962429539012
2011-08-22,97.0,99.9,103.2,108.975,190.4999999999999,114.09554455445543,-2.1923858198988575,-1.7611454058176919,-1.3426949383413893
2011-08-23,96.865,99.9,103.9,109.65,190.4999999999999,114.30742574257424,-2.170556061490794,-1.7973826677116143,-1.3626216181732895
2011-08-24,96.81,99.9,103.5,109.67500000000001,190.4999999999999,114.38679867986798,-2.1965692199563196,-1.8361981428519631,-1.3850742212492502
2011-08-25,96.715,99.9,103.5,109.0,186.84999999999997,114.11759868421052,-2.240032637490787,-1.8744468542496864,-1.407788482676181
2011-08-26,96.045,99.9,103.17500000000001,109.0,186.84999999999997,114.04490131578946,-2.3611065507633864,-1.9147597698145258,-1.4309109527127741
2011-08-29,96.02250000000001,99.9,103.225,108.92500000000001,186.84999999999997,113.78421052631579,-2.443359083492103,-1.9603690116369261,-1.4549288747290852
2011-08-30,96.0,99.75,103.3,109.5,186.8,114.02639344262296,-2.3765053013200963,-2.0037503746525642,-1.4780002976854711
2011-08-31,95.76,99.65,103.4,109.45,186.8,114.13557377049182,-2.284080295142859,-2.0404002361057256,-1.500031029805947
2011-09-01,95.66,99.6875,103.07499999999999,109.4625,185.69999999999993,114.1998355263158,-2.242960283210176,-2.073445773410812,-1.5209783578224667
2011-09-02,95.61999999999999,99.65,103.0,109.0,177.89999999999998,113.29817880794702,-2.3260990373389125,-2.105853309507631,-1.5424120599865438
2011-09-05,95.24000000000001,99.66250000000001,103.0,109.0,177.74999999999994,113.21258278145694,-2.1517252914164744,-2.122927646940858,-1.5618461206633067
2011-09-06,95.22,99.775,103.0,108.475,178.5999999999999,112.87508250825081,-2.1993239505303572,-2.1354195117066723,-1.5822580633458043
2011-09-07,95.0,99.65,102.975,108.07499999999999,180.0,113.00364238410597,-2.1819514405946236,-2.1524419411435383,-1.6031713928434739
2011-09-08,94.5,99.5,103.0,108.0,179.0,112.47109634551497,-2.267843786149077,-2.1712406129169226,-1.6246789814382596
2011-09-09,94.75,99.5,102.95,108.6,182.0,112.52674418604653,-2.335734307108229,-2.1906437408898194,-1.6461611749287501
2011-09-13,94.8,99.25,102.9,108.0,182.0,112.24966777408639,-2.419521746278737,-2.218050280015363,-1.6669197420354442
2011-09-14,93.55,99.1,102.65,107.5,170.0,111.76179401993356,-2.4724944484272307,-2.2490508242565723,-1.6869299315982256
2011-09-15,94.03,99.125,102.4,107.975,168.95,111.7248344370861,-2.4500716793155863,-2.2762375708424156,-1.706614307012542
2011-09-16,94.43,99.3,102.42500000000001,108.225,170.0,111.84122516556292,-2.4411528568432637,-2.2964212029661515,-1.7256171820714645
2011-09-19,94.55,99.35,102.4,108.0,170.29999999999984,111.68118811881189,-2.507379841872212,-2.313042681932004,-1.7451254934997311
2011-09-20,95.0,99.15,102.4,108.0,168.4999999999999,111.6141914191419,-2.571218889844862,-2.3319843354293046,-1.7654821730873398
2011-09-21,94.5,99.1875,102.375,108.175,170.39999999999986,111.69736842105263,-2.6183913936750347,-2.354376102038516,-1.7867215150608047
2011-09-22,94.6875,99.0,102.15,107.8875,170.0,111.38578431372548,-2.648634531083943,-2.3769793675948976,-1.8086798189026267
2011-09-23,94.035,99.0,101.9,107.0,164.64999999999998,110.66250000000001,-2.773810587525756,-2.403668265096646,-1.8335861878786444
2011-09-26,93.64,98.85,101.5,106.5,164.7,109.93778501628663,-2.96705771320503,-2.4339658232187285,-1.8618752033716963
2011-09-27,93.515,98.92500000000001,101.5,106.0,165.39999999999998,109.96677524429968,-2.989794291940904,-2.4612875836411683,-1.8920179545612554
2011-09-28,93.515,98.95,101.5,106.0,164.7,110.01726384364822,-3.0281431960710203,-2.4938694783787145,-1.9257862142273394
2011-09-29,93.93,98.9,101.5,106.4,165.39999999999998,110.16188925081434,-2.989996885162371,-2.52916530787969,-1.960445938513554
2011-09-30,93.64,99.0,101.4,106.5,165.39999999999998,110.15130293159608,-2.9714619652778222,-2.5655903919830725,-1.994614727365358
2011-10-03,93.62,98.7,101.15,106.0,165.60000000000002,109.9062295081967,-2.968660164305857,-2.5977184483314195,-2.0281877550973757
2011-10-04,93.9,98.75,101.15,106.0,165.60000000000002,109.9039344262295,-2.9944217547278362,-2.639853271496988,-2.060697749286486
2011-10-05,93.64,98.6,101.0,106.0,165.60000000000002,109.8150819672131,-3.047168561877324,-2.682245502064336,-2.091946652647339
2011-10-06,94.0,99.0,101.0,106.0,165.60000000000002,109.85032786885246,-3.0609428089219213,-2.7261950704807005,-2.122919532440049
2011-10-07,94.0,99.0,101.0,106.0,165.60000000000002,109.76360655737706,-2.9951779182337495,-2.7625617770849344,-2.1521082648639576
2011-10-11,94.0,99.0,101.125,106.0,165.69999999999993,109.9347039473684,-2.941741642772885,-2.7928621438681676,-2.1801891168080294
2011-10-12,94.0,99.0,101.25,106.0,165.5,109.87369281045754,-2.92722795420086,-2.8182474542642737,-2.2077185816618865
2011-10-13,93.69999999999999,99.0,101.5,106.375,165.5,109.97173202614378,-2.951375955874089,-2.842191529636616,-2.2343469499573083
2011-10-14,94.0,99.0,101.3,106.0,165.5,109.99035947712419,-2.937909619969739,-2.866583426669324,-2.2614216375426945
2011-10-17,94.025,99.0,101.45,105.475,166.25,110.11568627450981,-2.8589643436270853,-2.8874740010085147,-2.2872822508361925
2011-10-18,94.0125,99.0,101.3,105.30000000000001,164.0,109.98333333333333,-2.8441184021015404,-2.9043109290199816,-2.3127858217172563
2011-10-19,94.095,99.0,101.35,105.2,164.0,109.88517915309447,-2.8761930856101596,-2.9195596388082463,-2.337563126685081
2011-10-20,94.2175,99.0,101.2,105.0,164.64999999999998,109.85568181818182,-2.9219037454652037,-2.934735256397755,-2.3621646753826284
2011-10-21,94.13499999999999,99.0,101.0,105.0125,164.64999999999998,109.74529220779222,-2.8839093758560064,-2.946498998636358,-2.3865588363610732
2011-10-24,94.22,99.0,101.2,106.0,164.59999999999997,109.90485436893206,-2.7614436612605724,-2.9458806523230985,-2.4079985905564767
2011-10-25,94.0,99.0,101.2,105.5,162.2499999999999,109.94415584415586,-2.7492978027778894,-2.9349926568017417,-2.427906083278332
2011-10-26,94.0,99.0,101.30000000000001,105.5,161.64999999999998,109.95779220779221,-2.7893837667765133,-2.924972130543522,-2.448876241940539
2011-10-27,94.015,99.0,101.2,105.35,163.09999999999997,110.09055374592835,-2.804885980914018,-2.913809269785672,-2.4704763742723173
2011-10-28,94.125,99.0,101.5,106.0,163.25,110.206045751634,-2.745392310731561,-2.9015790410641316,-2.490381528349849
2011-10-31,94.125,99.0,101.5,106.0,163.25,110.16503267973856,-2.763228276860541,-2.8911673566432676,-2.5100678406790506
2011-11-01,94.025,99.0,101.5,106.30000000000001,163.25,110.20310457516341,-2.8085080007452077,-2.883159748465235,-2.528910502101429
2011-11-02,94.0,99.025,101.775,105.95,165.75,110.16862745098041,-2.794583613759285,-2.873167841416808,-2.545316253284884
2011-11-03,94.0,99.025,101.85,105.2375,166.0,110.08447712418302,-2.7845594057188627,-2.8600373836088844,-2.5592341324599643
2011-11-04,94.025,99.1,101.92500000000001,105.4875,170.25,110.2625816993464,-2.7359041382246367,-2.8437854500740203,-2.574140820566086
2011-11-07,94.035,99.0375,102.0,106.0,170.0,110.28879870129872,-2.6379376808293147,-2.8259234382037985,-2.586575276068552
2011-11-08,94.035,99.0,101.85,106.42500000000001,171.94999999999993,110.34399350649349,-2.565153973860363,-2.8070940547581724,-2.596866646505387
2011-11-09,94.07000000000001,99.0,102.0,106.0,171.2499999999999,110.28100649350651,-2.478521235061793,-2.784658718801219,-2.606985484360285
2011-11-10,94.0,99.0,101.65,105.0,170.5999999999999,109.86883116883116,-2.545151155961143,-2.764347478805572,-2.61852994423292
